,city_id,city_names,relative_uf,capital
1479,a6dfbb3f-dc3a-46f2-adc3-e09b6cf459ca,Cruzeiro,SP,0
1480,f6a921ed-886e-4960-9cfa-380607d4b8a6,Cruzeiro da Fortaleza,MG,0
1481,617abc24-8adc-4480-a7bb-9a5bc69316f1,Cruzeiro do Iguacu,PR,0
1482,0b8cd279-8cb2-43ea-9cb6-0fc9b2836d7c,Cruzeiro do Oeste,PR,0
1483,b7e02168-8e83-41e1-b190-69b25d1986dd,Cruzeiro do Sul,PR,0
1484,fac9dd96-96ac-4da3-8a9f-62fab207f4ef,Cruzeiro do Sul,RS,0
1485,e669c376-87b3-4dcb-89ff-4a26e9dc56fb,Cruzeiro do Sul,AC,0
1486,97602ac5-a152-4a5b-a74c-899a12ed6a9e,Cruzeta,RN,0
1487,3786c4e4-0f7c-4212-959d-14f856221a9b,Cruzilia,MG,0
1488,4c3db41f-ce6c-4e41-825c-ddc1dc36eef4,Cruzmaltina,PR,0
1489,b0377582-388e-4127-a568-745a47b2c9f7,Cubatao,SP,0
1490,37c9a3ac-fa2c-4652-9661-54e2ab071cd9,Cubati,PB,0
1491,66cb27f2-22cf-44f8-97cb-3ec0881a2996,Cuiaba,MT,1
1492,ad3b80ea-575d-4bf7-90b8-989cc7928919,Cuite,PB,0
1493,58f603c3-7448-4529-b6ce-bef09c773f1c,Cuite de Mamanguape,PB,0
1494,dd8d4207-4571-4fdc-9d2b-41e7d1ccecaa,Cuitegi,PB,0
1495,6a157b8a-d275-4bd5-9363-44a73ba4794a,Cujubim,RO,0
1496,1bf2ff0f-2fc1-4697-bdb2-43ac997df615,Cumari,GO,0
1497,dae480d0-f978-451b-bde2-ebd915c4a6d6,Cumaru,PE,0
1498,2bbbe92a-5a83-4ae0-9b71-ff423a007acd,Cumaru do Norte,PA,0
1499,a6f6c9e7-c730-426f-8a6b-010eac65046c,Cumbe,SE,0
1500,53ebc88d-ce8d-4f3b-a681-8fd9f65f5f14,Cunha,SP,0
1501,5484b2c9-989f-44c2-9974-3b9eb21482a8,Cunha Pora,SC,0
1502,253f16b4-b9f1-4122-a310-e26131c57b1b,Cunhatai,SC,0
1503,d4bdbf12-e7ac-4044-8c06-f9e3c8877383,Cuparaque,MG,0
1504,88a0823f-07f7-4a52-96df-d644902b5f02,Cupira,PE,0
1505,6038613a-8f3a-45c3-bcc5-78ef68dfd410,Curaca,BA,0
1506,f4a9e511-6aa9-4b6c-9d90-31936b2c0768,Curimata,PI,0
1507,0ea5397f-ef4f-47c0-a101-92028e947194,Curionopolis,PA,0
1508,9c803b20-1f02-415b-9525-2d199b799794,Curitiba,PR,1
1509,df695b72-1794-46d7-b1e5-a9218e5e2cb5,Curitibanos,SC,0
1510,6df5bcda-faaf-446b-9451-f82d2009458c,Curiuva,PR,0
1511,8123ab1c-2127-4ea0-bb78-84332a3204b9,Currais,PI,0
1512,d0d0a23e-a60f-41d8-893c-e8b0e455b859,Currais Novos,RN,0
1513,26be8cfd-2078-4ae9-aa4c-b398215a749f,Curral de Cima,PB,0
1514,8dbfade6-ce17-4b79-9fd8-78fb2b604a34,Curral de Dentro,MG,0
1515,8cacfe66-7d01-408d-85cf-895c0c404ba7,Curral Novo do Piaui,PI,0
1516,4a912eb9-11bc-4e39-ba21-cadc4d064031,Curral Velho,PB,0
1517,efe54ce5-81a0-4a07-8983-598b1472a576,Curralinho,PA,0
1518,c816ff62-722d-4259-948d-5831a44a39c5,Curralinhos,PI,0
1519,688d199c-d8bb-4d84-b5d2-5a20913ada83,Curua,PA,0
1520,7c9614c6-7146-40e3-9cf3-02ac57ac8c3c,Curuca,PA,0
1521,9bc15204-b39d-4532-a05a-29c9a9fb7bf6,Cururupu,MA,0
1522,a91e3a0d-e41a-4b9f-b346-df7ecfe8a679,Curvelandia,MT,0
1523,cac41d62-2266-4fcc-90ad-c744d5d83fbc,Curvelo,MG,0
1524,af92f3e1-059a-4668-8437-3453144a0212,Custodia,PE,0
1525,d312cdba-0aad-488d-8e75-a4631e88cde4,Cutias,AP,0
1526,e96ce885-beac-4d51-abea-82ef1f53d992,Damianopolis,GO,0
1527,ff112d17-b7b2-4a37-8323-c666ab670f99,Damiao,PB,0
1528,bfb2855f-ca1a-4b6c-b212-e86f6f65a165,Damolandia,GO,0
1529,509e3836-78c0-47bb-bdf3-d51c2a1b5e09,Darcinopolis,TO,0
1530,5cd304c2-7da7-44cc-964f-a9c42e73ec97,Dario Meira,BA,0
1531,ba6a3d9a-9483-45e0-b3e5-5117103d1bda,Datas,MG,0
1532,c209c26f-0fcf-4069-8884-bdd010ff2440,David Canabarro,RS,0
1533,c4cb28d9-c963-4bbe-9b2a-9262d81c1679,Davinopolis,MA,0
1534,bc98f4fa-b854-4585-b79d-aa956c4c528a,Davinopolis,GO,0
1535,9f4e120a-f47b-40c1-9827-0fbfc1a2f000,Delfim Moreira,MG,0
1536,03df884b-ae46-46fb-9c80-ec72026b28da,Delfinopolis,MG,0
1537,605134c2-cff1-4c6a-b50b-7d695cb35d66,Delmiro Gouveia,AL,0
1538,10508ba3-1057-4172-af2c-4ec52810709e,Delta,MG,0
1539,0e5def49-0969-4349-9166-406bfd60d1e1,Demerval Lobao,PI,0
1540,ee19b8e3-ef0f-4ac7-a040-ab4a499cc86e,Denise,MT,0
1541,df504f7d-609d-49ef-91da-d46565de69ef,Deodapolis,MS,0
1542,80263e60-9477-429e-a53a-8045befaf0c0,Deputado Irapuan Pinheiro,CE,0
1543,98fa9394-344b-44cc-bc70-9a74453948b4,Derrubadas,RS,0
1544,a752148d-09a1-46fb-a5e8-21e3b600eb9f,Descalvado,SP,0
1545,2d7273b9-0d0a-4c3f-b945-9f0e04ad7960,Descanso,SC,0
1546,d235870d-cbf9-42f5-89e5-8e203608f555,Descoberto,MG,0
1547,712ca6ee-8a29-47b3-802b-a7978f35cbbd,Desterro,PB,0
1548,389ed5b2-0c45-46ca-9c96-ad65c27b8151,Desterro de Entre Rios,MG,0
1549,95a6985e-fa18-4a27-8e73-5995d8783e4d,Desterro do Melo,MG,0
1550,60691c1c-ccfd-4a03-a987-752d17ea0750,Dezesseis de Novembro,RS,0
1551,1fee84b5-fdaf-4cae-b550-fec56b57be7f,Diadema,SP,0
1552,6fd20ae5-1180-4f00-8f40-b10f41e3b49b,Diamante,PB,0
1553,13c5a2f9-637e-49c2-84e2-76c044477741,Diamante D'Oeste,PR,0
1554,b91a4963-5500-4efe-ae2e-13b8009ea73e,Diamante do Norte,PR,0
1555,5da4bddf-471e-422f-a0fd-2b8280114e79,Diamante do Sul,PR,0
1556,696429b4-0abb-42fc-bbcc-8badf1ddb0c4,Diamantina,MG,0
1557,fcb9bee6-e79a-48ad-a849-1f792b56272e,Diamantino,MT,0
1558,48e43ff3-d86b-4848-a4c8-1477062df728,Dianopolis,TO,0
1559,4647122d-d7df-49ec-98f0-36747ce81762,Dias d'Avila,BA,0
1560,184ba1de-a0eb-4513-a34d-759d864bc18b,Dilermando de Aguiar,RS,0
1561,a976203c-f080-483b-bd47-2ed3bfe2252a,Diogo de Vasconcelos,MG,0
1562,88106598-bf48-4c72-bc41-6289a2df9ec9,Dionisio,MG,0
1563,1b2caf2f-1756-429a-9845-e53a3100980e,Dionisio Cerqueira,SC,0
1564,dfac395a-dce8-4edf-bd32-03fbc86cddd6,Diorama,GO,0
1565,9b35e029-4961-4a77-9113-344d1463a3a4,Dirce Reis,SP,0
1566,ecc096c8-84d8-4dcf-a9c5-eb114c15d23e,Dirceu Arcoverde,PI,0
1567,80b82cdd-35b6-42aa-8f32-a5b7964a3b3c,Divina Pastora,SE,0
1568,a18e640c-9ff6-482d-8ee9-f6b317fbfe57,Divinesia,MG,0
1569,3410efa1-7f01-402e-b889-0816caacc1e7,Divino,MG,0
1570,8c88fe64-b758-4fcf-848a-5da63ca17612,Divino das Laranjeiras,MG,0
1571,18c14180-897d-4c68-873e-dd14048ac122,Divino de Sao Lourenco,ES,0
1572,c3d06e5b-cb45-4f4c-a045-ed0790fcba80,Divinolandia,SP,0
1573,ce107d3a-3b64-4bc5-9041-b2beba44da0c,Divinolandia de Minas,MG,0
1574,2d67a22a-04a9-47cf-b145-26ff02304b94,Divinopolis,MG,0
1575,9c14d8be-3914-41e0-8edc-ecd636818fa9,Divinopolis de Goias,GO,0
1576,7440258a-e7f7-4566-b9b5-5738098d548f,Divinopolis do Tocantins,TO,0
1577,1da3e158-ac51-4bc0-80d2-7511f5030c62,Divisa Alegre,MG,0
1578,eec9f8c4-5c2b-464d-bc89-9686aedcb6de,Divisa Nova,MG,0
1579,92f96936-859c-4267-b8ae-073ed14beb01,Divisopolis,MG,0
1580,e05474e6-1522-43c9-89f5-36db23b0f378,Dobrada,SP,0
1581,2c0aed89-c88a-4419-9055-5ee4d0bf1fcf,Dois Corregos,SP,0
1582,f7e731ff-87b6-4a7c-913f-6f4e78db6f54,Dois Irmaos,RS,0
1583,3d598b97-1b26-42ee-a310-08090062b291,Dois Irmaos das Missoes,RS,0
1584,dc4e874f-cf61-45be-a7ac-38f81d389d68,Dois Irmaos do Buriti,MS,0
1585,b2fca1bd-9c22-4f4a-bca2-63b98b3aa476,Dois Irmaos do Tocantins,TO,0
1586,1d38dfe5-29cc-4533-828a-4724e29fdaab,Dois Lajeados,RS,0
1587,8c94985d-ca7d-48f2-87f1-cfecb9aa8d5f,Dois Riachos,AL,0
1588,4a84e5f2-1d16-4f39-b3c7-7e89f43a2e75,Dois Vizinhos,PR,0
1589,d75a32e9-f230-45d0-a534-f24e509b43f5,Dolcinopolis,SP,0
1590,86ba350f-5f7c-4287-9ab6-620aaa56bf51,Dom Aquino,MT,0
1591,ceffdc3d-1e97-4027-aaea-ce0e6bb39fef,Dom Basilio,BA,0
1592,dea16f32-1cfa-4499-bbf4-a291c9cc5d8a,Dom Bosco,MG,0
1593,c6c7d599-a4aa-4a6b-9219-b30c8ddbf89e,Dom Cavati,MG,0
1594,d2146a28-1bce-40ca-8b13-fa706e7b3016,Dom Eliseu,PA,0
1595,9ea5771a-622b-4115-b8be-97a517878647,Dom Expedito Lopes,PI,0
1596,1c7faa78-251e-42bf-9817-3a49ff4bcfe7,Dom Feliciano,RS,0
1597,df52bdcb-e6e4-438c-a1cd-2c926c3afde6,Dom Inocencio,PI,0
1598,14891421-83b6-4259-9d6c-aa35cea80298,Dom Joaquim,MG,0
1599,029b0067-6ada-4945-85d3-bb22611e0bb3,Dom Macedo Costa,BA,0
1600,6f64db22-6404-4e8f-be34-88cbd59eb56b,Dom Pedrito,RS,0
1601,820f3fc3-21eb-419c-a1eb-8640ed458cab,Dom Pedro,MA,0
1602,b1be9d8c-bf81-4351-a4e8-f40674143c41,Dom Pedro de Alcantara,RS,0
1603,807818f2-6948-47b8-919d-08e770172c3c,Dom Silverio,MG,0
1604,0b6091a7-8303-4b0b-a330-dc3547b94901,Dom Vicoso,MG,0
1605,681164b5-0d93-405d-993c-11f5acb0e8f2,Domingos Martins,ES,0
1606,01a24a4e-4055-464e-855c-8b908e6ca3bb,Domingos Mourao,PI,0
1607,70d4e45e-879f-44eb-8374-0f3ddcfe3d96,Dona Emma,SC,0
1608,9136cd7c-d1ab-4705-9814-266861ecbf0f,Dona Eusebia,MG,0
1609,bfa4bf2e-cf65-4bf3-8179-70fc5e4eb876,Dona Francisca,RS,0
1610,8aa737a9-560a-4a99-bb09-35cc726f7afc,Dona Ines,PB,0
1611,5efa26db-de22-44fb-b7be-f24ae95f58ee,Dores de Campos,MG,0
1612,3451c31d-7451-4108-8175-30f5bfc9c634,Dores de Guanhaes,MG,0
1613,c8c816c1-22d7-499b-a0e3-a38557c558a4,Dores do Indaia,MG,0
1614,19ac688e-69b7-4364-ad24-a95ed0c25f3d,Dores do Rio Preto,ES,0
1615,7657b8ea-3a59-455c-88a6-74303afa1519,Dores do Turvo,MG,0
1616,5bc31319-ee79-4567-b0f2-5059050c702d,Doresopolis,MG,0
1617,94b4f307-ae0d-493f-92d1-9fe89bc4955f,Dormentes,PE,0
1618,d8a7bddc-6ac1-4c2c-a815-0823bbd40cc2,Douradina,MS,0
1619,e0b547a7-b727-4e87-80bb-02155813e2a1,Douradina,PR,0
1620,2ab69b06-cf3a-4616-87df-24c91e12bad3,Dourado,SP,0
1621,13815702-965c-4111-b3dc-ed955982d42f,Douradoquara,MG,0
1622,bc838eaa-df4e-4deb-9800-454fa7a91980,Dourados,MS,0
1623,c6faf196-64a4-4fb7-afea-57b081c6fc4a,Doutor Camargo,PR,0
1624,54e77321-27c5-4b5e-8a16-b7b640380b12,Doutor Mauricio Cardoso,RS,0
1625,ce3a1d4a-a968-4cf9-bcb8-42848d1a3cdc,Doutor Pedrinho,SC,0
1626,d7f6e2e6-da73-42f3-9420-a10ddb037e8b,Doutor Ricardo,RS,0
1627,0d0739b3-d186-48e3-9cbe-ab75b31d0e85,Doutor Severiano,RN,0
1628,25382d05-8053-4b91-a660-68f74ee4a5d4,Doutor Ulysses,PR,0
1629,bbfb00d0-df9b-45cb-a708-e3a1b98d3fbd,Doverlandia,GO,0
1630,6e711768-ff2d-4c83-b022-105cc74191dd,Dracena,SP,0
1631,035407bf-1260-4eb2-a096-d71e670999fe,Duartina,SP,0
1632,b16f2eb2-5c05-4264-89e5-785b1ca5a2ad,Duas Barras,RJ,0
1633,84a8f8ee-2569-450c-9aa5-e7e6f854feea,Duas Estradas,PB,0
1634,d41240de-83fb-4c19-afcf-f829ca009826,Duere,TO,0
1635,4637c975-090c-405a-be5d-c1a50bccbc5a,Dumont,SP,0
1636,93e255ee-8b14-4017-840d-b2cf64dd9c85,Duque Bacelar,MA,0
1637,63543b86-2ead-4b1c-951f-351fdea56c13,Duque de Caxias,RJ,0
1638,988d8a82-2bce-40e2-97bd-e104248fe7d7,Durande,MG,0
1639,9f826ccd-d85d-47d6-a3b5-59ebe4f3923b,Echapora,SP,0
1640,0b4f9e2e-8776-4d15-9f41-325f4fb8d949,Ecoporanga,ES,0
1641,4a07818a-e03c-4d4c-b7b4-d058f4be9854,Edealina,GO,0
1642,1597d2af-394e-4de7-bc72-e239da8796f9,Edeia,GO,0
1643,0e8a791b-ef2d-44bb-9c3c-1b4aa3b227fa,Eirunepe,AM,0
1644,21d7a993-9bbe-4428-93ba-c453ae478a9a,Eldorado,MS,0
1645,67379fa9-c33a-4b7b-96f2-3996c053b265,Eldorado,SP,0
1646,6354034c-35b1-4522-ae6f-883ff3dac696,Eldorado do Carajas,PA,0
1647,db72b7d2-130a-44bd-8514-c35888e65702,Eldorado do Sul,RS,0
1648,caea1a61-73b9-49d8-91e3-d1effc2db8b9,Elesbao Veloso,PI,0
1649,03be4334-50a6-4008-94a9-459322df804d,Elias Fausto,SP,0
1650,6653cdf2-3be6-49a0-91d9-fd94222555c8,Eliseu Martins,PI,0
1651,422af646-01c5-456b-bfa4-c7dfd1a01256,Elisiario,SP,0
1652,828b81a5-0757-45c0-9b50-3306f1aa8f96,Elisio Medrado,BA,0
1653,67a43682-57ba-4c4c-a18e-7ba259de7c60,Eloi Mendes,MG,0
1654,c60c49ec-1e82-48a7-9d54-a1592e7e198d,Emas,PB,0
1655,0cedf9e2-4f26-45cb-927f-88b4eb995bb3,Embauba,SP,0
1656,341c3b87-d155-48eb-ab25-b153a71dabdb,Embu das Artes,SP,0
1657,e5f247ee-a3e1-4a86-864d-f2eb7e222a1c,Embu-Guacu,SP,0
1658,2807c76f-910f-4313-98f0-950a74f8957a,Emilianopolis,SP,0
1659,12bc15b6-c3f9-4f86-915d-bc8b15bdbac3,Encantado,RS,0
1660,0d982f02-3c7a-4f99-8495-507a93ba9a14,Encanto,RN,0
1661,251082bf-a240-45c3-a6d6-8d66e91aa5df,Encruzilhada,BA,0
1662,b78dc1a6-6361-4a75-a7a4-8676b6b7ad15,Encruzilhada do Sul,RS,0
1663,897333c5-e982-47ff-a319-93951b0ffae6,Eneas Marques,PR,0
1664,201a5e3c-0083-443d-9f31-a42c03e4315e,Engenheiro Beltrao,PR,0
1665,8874b36a-2200-4f81-9fdf-b1f8c43e54ca,Engenheiro Caldas,MG,0
1666,555f5078-6c34-4e6d-becb-6c40d2b76c85,Engenheiro Coelho,SP,0
1667,6108ffc0-d237-44ab-9d96-f31ad4633a68,Engenheiro Navarro,MG,0
1668,114b2e1f-cea6-4a36-a156-6fbbb2e8b065,Engenheiro Paulo de Frontin,RJ,0
1669,b2a8433a-dd95-4b25-a43d-f08a10be6cc8,Engenho Velho,RS,0
1670,468cd762-f34d-43ea-91bc-bc3b16f58e15,Entre Folhas,MG,0
1671,24637db1-ca77-44ee-914c-a2746fb0308f,Entre Rios,BA,0
1672,88d61cb6-b87e-4b78-b76a-909e1936b5ce,Entre Rios,SC,0
1673,eb4d7a8a-3a38-459a-9591-8b33181cac5b,Entre Rios de Minas,MG,0
1674,0c6b8e6e-73b5-4e74-b748-a9fb72e6f0b5,Entre Rios do Oeste,PR,0
1675,34e45330-c308-445c-817f-ac78accd1483,Entre Rios do Sul,RS,0
1676,1539aaa8-e61c-49cc-95a8-49ec70014240,Entre-Ijuis,RS,0
1677,e160d560-4fb0-4bc3-ad32-5836cfdcc331,Envira,AM,0
1678,49a96e5c-2253-4f7d-aaa8-dd3395746b08,Epitaciolandia,AC,0
1679,53c6d7a7-1871-405f-9a65-5698de61ff80,Equador,RN,0
1680,7608f35e-e457-41e9-8042-932774b1e363,Erebango,RS,0
1681,17b02f67-3c82-4869-9136-641c06e76e59,Erechim,RS,0
1682,aa9d2f84-76fd-46ae-adb5-ee3b1837c88b,Erere,CE,0
1683,d747bd33-9152-43a7-bfd2-a9ab7b0853f5,Erico Cardoso,BA,0
1684,6b63ace0-b7b0-4115-b9ac-f31ac407629d,Ermo,SC,0
1685,4a18cf3e-42e5-49e3-86d3-61b1f3073fd0,Ernestina,RS,0
1686,e20ab63c-06c0-4e5e-86aa-2c347d26aa24,Erval Grande,RS,0
1687,700405b6-04f6-4d54-bde0-ddeef7350060,Erval Seco,RS,0
1688,c9acbe9e-3f41-487a-bca1-d2ec9c8c885e,Erval Velho,SC,0
1689,9f6440cc-ee34-4ac9-a84c-fadbd53d9494,Ervalia,MG,0
1690,f75e2c24-954b-4d90-9c27-aa652406eb34,Escada,PE,0
1691,2a3f8aff-d7bd-4c85-b017-3a9761650d07,Esmeralda,RS,0
1692,d1919b03-3d5e-4f5b-aac7-ed7d16a0cd8d,Esmeraldas,MG,0
1693,e8e825e2-be94-4349-b4f9-38d5e0146ec9,Espera Feliz,MG,0
1694,d59fcf51-ee77-4bea-8312-cdc1da4449c5,Esperanca,PB,0
1695,4aea1b27-601c-414c-9c01-13f9b8bb0865,Esperanca do Sul,RS,0
1696,752f4bd7-8cff-4ebf-90bd-4b541fa23491,Esperanca Nova,PR,0
1697,89e29840-e3e4-4891-aac7-5e41ecad5957,Esperantina,TO,0
1698,c067427a-f8cb-4580-b6bb-b886d2de4cac,Esperantina,PI,0
1699,fcdda394-81b8-46aa-b3ac-b7874c1e7bd2,Esperantinopolis,MA,0
1700,6d808071-94ce-4f91-b188-c6d609f80799,Espigao Alto do Iguacu,PR,0
1701,77092f40-780c-4b3c-a796-a2d436bffeed,Espigao D'Oeste,RO,0
1702,ecebbaca-2d10-44f9-b064-c619ef69913a,Espinosa,MG,0
1703,f1776845-03b2-4c7b-94f5-3cc51c170a4c,Espirito Santo,RN,0
1704,9a3e2b1e-46f8-4612-ae16-fb2a553dd18c,Espirito Santo do Dourado,MG,0
1705,8447be27-74f5-4287-83a2-702c04484a6a,Espirito Santo do Pinhal,SP,0
1706,164ec27a-364d-4993-bb88-bcd67a68447e,Espirito Santo do Turvo,SP,0
1707,68f7e9f0-245b-497c-bf20-0edfc0940cb7,Esplanada,BA,0
1708,cffb4ac3-d1be-4d31-84f8-fd73955ffdf0,Espumoso,RS,0
1709,e77b9380-578c-40bb-90c5-ecfa96289510,Estacao,RS,0
1710,1b83ca9f-66b0-4d5d-9ce4-aadacdc1c776,Estancia,SE,0
1711,981f9e12-4818-43f3-8c74-b3eee11b4987,Estancia Velha,RS,0
1712,1870246c-ef1a-4863-bbf4-78362bf26b9f,Esteio,RS,0
1713,25a6871d-5ae1-440a-9134-348a6d258577,Estiva,MG,0
1714,5c1cefae-0985-4a92-9c68-b47951c24878,Estiva Gerbi,SP,0
1715,91152fc5-f865-405e-b651-8a0c5a1c2ffa,Estreito,MA,0
1716,470d1576-e78b-4329-9eee-1e7e16667bbc,Estrela,RS,0
1717,cae431cb-91b0-4c92-ae44-ced3dbccdd8b,Estrela d'Oeste,SP,0
1718,8c35ba0a-8493-4652-9fb3-108dd5b24c45,Estrela Dalva,MG,0
1719,c0de5c33-de4d-4d26-8a58-9b0648c38c12,Estrela de Alagoas,AL,0
1720,5aa29bdd-563f-43a3-837d-6d015f834523,Estrela do Indaia,MG,0
1721,e57457df-00ec-45be-994d-d2230eac018f,Estrela do Norte,GO,0
1722,5dd2f4eb-4047-46a9-93b8-049025ffeca7,Estrela do Norte,SP,0
1723,2e2f91ad-c24f-4140-8641-656a4e06afe7,Estrela do Sul,MG,0
1724,3c254019-30cd-4405-8769-325ef768f18d,Estrela Velha,RS,0
1725,eebee39b-b4ad-4cf5-ab65-ac101e55f6c4,Euclides da Cunha,BA,0
1726,bdf47d44-de70-40d9-8efd-3e1b41229df6,Euclides da Cunha Paulista,SP,0
1727,f18de4e3-5716-4f51-b3f6-6898bb5ce95e,Eugenio de Castro,RS,0
1728,0db77294-6646-40ab-bcbd-5f521f8bdb6e,Eugenopolis,MG,0
1729,98b4d2e6-3e39-4db9-827e-92fc066d2807,Eunapolis,BA,0
1730,aaad60fb-79c3-48d4-af3a-83f4de6183c3,Eusebio,CE,0
1731,369a8f9a-e768-4281-896e-12453afc5eed,Ewbank da Camara,MG,0
1732,89c7da87-421a-46b0-853e-a7cb2f7a3371,Extrema,MG,0
1733,09a05d87-fbc5-454c-bfe5-f85a4d98ec6c,Extremoz,RN,0
1734,fe67416a-be2d-421d-a522-ac61f8eb64e8,Exu,PE,0
1735,12ab50cf-c398-4f1f-9c34-e88d0133f3e9,Fagundes,PB,0
1736,0a9f7f7f-ebdd-41ba-87c5-ebf30dd6c7d8,Fagundes Varela,RS,0
1737,61505507-d109-41ad-b495-ead46ef9d795,Faina,GO,0
1738,4b0f6652-11c0-476b-afaf-02cd17624d19,Fama,MG,0
1739,9d6c1b9e-c226-4b11-ab99-33cce624a77d,Faria Lemos,MG,0
1740,2551ae90-d5a3-4bce-8377-28fd024de32a,Farias Brito,CE,0
1741,54e8a3ac-606c-4e75-b4d6-43dec962f6e5,Faro,PA,0
1742,3bb11dd4-95eb-4bcc-a6fe-19897f15d46c,Farol,PR,0
1743,f93f3ec4-7acf-429a-a03c-b2eba2c6b859,Farroupilha,RS,0
1744,c0fb997c-5dc5-4c46-b6ae-d660f6898d54,Fartura,SP,0
1745,77a4ce58-2655-4847-b1cb-b84a50d72af1,Fartura do Piaui,PI,0
1746,8100c60f-812e-4f9e-ab2e-a88feccb31c9,Fatima,TO,0
1747,01e6903f-5fde-448e-9d16-cff16552f226,Fatima,BA,0
1748,7e30e715-0d31-44f3-8d49-8056ed74faf3,Fatima do Sul,MS,0
1749,f3bff2db-4ad1-4312-9740-d44c7359c460,Faxinal,PR,0
1750,e3f6eb9b-4e77-4fac-bb6a-79570a416406,Faxinal do Soturno,RS,0
1751,33bc84d6-9a89-44df-9e35-24e246e2f9fa,Faxinal dos Guedes,SC,0
1752,c0c6b2ea-1c02-4bf4-8224-f006fdf6a6af,Faxinalzinho,RS,0
1753,d3fdac7f-70d3-4753-a361-161a856990a9,Fazenda Nova,GO,0
1754,597ec337-65cb-4760-a6f9-91d1bd5f9bfa,Fazenda Rio Grande,PR,0
1755,5d48f8e8-739b-4116-b175-53e4f47be7c1,Fazenda Vilanova,RS,0
1756,d8d844c0-3add-47fd-899a-aa48331e6a0c,Feijo,AC,0
1757,e72b3453-18e2-4d5b-bed7-c69b5b88b56f,Feira da Mata,BA,0
1758,cb0dcd0a-af75-4499-ad02-21b30e2144ee,Feira de Santana,BA,0
1759,17be31ee-abd5-4c92-96ed-5aafef5fe2f8,Feira Grande,AL,0
1760,26276f7d-5c97-47f6-abc2-2854ca512087,Feira Nova,PE,0
1761,239ee30d-6b03-4c89-955e-fc7614bd32ff,Feira Nova,SE,0
1762,3461623d-ca61-4ae3-9119-6c0f55fab5c9,Feira Nova do Maranhao,MA,0
1763,53cd6a19-4ff6-4141-a454-d2f803da22be,Felicio dos Santos,MG,0
1764,9064beae-0597-4427-8cdc-daac994fe033,Felipe Guerra,RN,0
1765,8740d831-1d97-4f74-b47f-8619d0b99f94,Felisburgo,MG,0
1766,cf121601-22b5-402c-bdb7-1a6fe085c2dc,Felixlandia,MG,0
1767,c3e198bd-0341-40b9-a56b-f1f63bfd5a59,Feliz,RS,0
1768,948df9fe-17ff-41ea-8fa7-f600862b941b,Feliz Deserto,AL,0
1769,e7d9af6f-16b6-4e3b-ab57-1174a7eefbb4,Feliz Natal,MT,0
1770,cdfb7366-7242-48ca-9fa0-ac2f27c4c318,Fenix,PR,0
1771,0f3faec1-fef4-41eb-9f08-9e1cfafa3744,Fernandes Pinheiro,PR,0
1772,7a45358e-c377-4cfc-a58f-18f6588e8b97,Fernandes Tourinho,MG,0
1773,c0911d0f-844a-4204-af22-1e408574ac03,Fernando de Noronha,PE,0
1774,513a4cdb-aa88-4347-8011-772be9038db9,Fernando Falcao,MA,0
1775,e9db1c44-8cb6-4266-b078-cba79feedb7a,Fernando Pedroza,RN,0
1776,0781d467-798a-4c58-9e95-372a847a700e,Fernando Prestes,SP,0
1777,2e404c7d-c49c-4446-9f70-ac525155f5e5,Fernandopolis,SP,0
1778,5b6c3a87-47b6-4b05-91b9-bfb104d9e94a,Fernao,SP,0
1779,f9936fef-c9f7-4e4c-af2d-6dede41e3dbb,Ferraz de Vasconcelos,SP,0
1780,79f566ad-590b-40b0-9de6-ace6bb4f3195,Ferreira Gomes,AP,0
1781,dba37768-a85a-446e-865e-1c11b5e3d96f,Ferreiros,PE,0
1782,394ee8d9-4248-4fa7-a39b-b50c9e86f77d,Ferros,MG,0
1783,529920fa-7789-42c0-8212-e0d725cb63c1,Fervedouro,MG,0
1784,a375631e-3a6a-4cbb-98df-2b78cec95e19,Figueira,PR,0
1785,eec5bc1c-2532-492f-9267-2b5279ef3edb,Figueirao,MS,0
1786,a88bc976-a69a-4979-b352-f13c6c4c0e44,Figueiropolis,TO,0
1787,a6dae5fa-0c67-4077-89b7-29505939dbee,Figueiropolis D'Oeste,MT,0
1788,fc36197e-655e-4ccd-b21a-be7f86b34eb3,Filadelfia,TO,0
1789,50276c8b-b26f-49e6-827f-be2dfd675317,Filadelfia,BA,0
1790,90c1e1cc-e4de-451a-b6cb-144e9755c364,Firmino Alves,BA,0
1791,e8b734b5-640d-4c7a-be2d-5d9bd68d6dcf,Firminopolis,GO,0
1792,4b6fb8bc-7086-4fbf-a97a-2f737d667462,Flexeiras,AL,0
1793,f980547b-f435-4240-812a-1d7fa3c88d8e,Flor da Serra do Sul,PR,0
1794,4d483aac-2ffc-447f-bd76-ea4418d70389,Flor do Sertao,SC,0
1795,80e19326-6cf5-4cf1-b09e-9d09acd08165,Flora Rica,SP,0
1796,409116b2-d185-485a-8c3d-2dcd9b69d133,Florai,PR,0
1797,d9eb6c59-78b2-4116-8ada-197fd4d90e7a,Florania,RN,0
1798,3e9a143a-aeb6-4292-a180-3173c24ca362,Floreal,SP,0
1799,c66d8987-89e0-4290-b8e3-0816908dacee,Flores,PE,0
1800,9ab60704-39f8-49df-b4fd-cb62aa11d276,Flores da Cunha,RS,0
1801,ff966f98-3b3e-445c-ae2b-8564adceed61,Flores de Goias,GO,0
